chest,waist,hips,height,garment_chest,garment_waist,garment_length,fit_type,fit_type_encoded,stretch_factor,chest_ratio,waist_ratio,height_ratio,chest_margin,waist_margin,width_fit,length_fit,overall_fit
102.51734116739753,73.80767870438402,111.7058267283397,177.00012741886053,112.63173940217932,83.49737295066694,83.86928744550599,oversized,2,0.09728347721882369,0.9101993959387785,0.8839521064691709,2.1104284155730575,10.114398234781788,9.689694246282926,Loose,Short,Okay
91.25650497497409,64.98237720641781,95.19559348414964,170.59427627805096,93.39929670552775,68.14098465158125,76.6114121684124,regular,1,0.12277434434657387,0.9770577316303621,0.9536459964393816,2.226747575192049,2.142791730553654,3.1586074451634403,Perfect,Short,Poor
75.0,59.37406168441226,81.7131202437417,180.1451708627123,83.69984971219013,63.18671274985425,85.56465457870132,oversized,2,0.0998197412540051,0.8960589565918531,0.9396605567924439,2.105368995523928,8.69984971219013,3.8126510654419903,Loose,Short,Okay
84.93158381621585,63.4051599624157,98.51543000515613,174.20758408026842,88.42353676043606,64.90270820540547,72.09795568686641,oversized,2,0.16679920683900948,0.9605087845142308,0.9769262595599201,2.4162624643184247,3.491952944220216,1.4975482429897724,Loose,Short,Poor
89.87556888750792,59.03563531395068,94.35813672209044,162.26636783405087,93.46859905954187,62.0,63.80391725258548,regular,1,0.019819853621574433,0.9615589598198097,0.9521876663540432,2.5432038473699743,3.5930301720339486,2.964364686049322,Perfect,Short,Poor
98.03692977458218,75.32065653520787,95.50099152120866,173.3187570567425,98.48872213901889,78.6677169583532,71.05357269221514,regular,1,0.132490209418813,0.9954127502659746,0.957453189789183,2.4392687164023754,0.451792364436713,3.3470604231453223,Perfect,Short,Poor
75.0,58.0,78.0,161.37005659253902,78.95058869076547,62.0,64.70288158732777,regular,1,0.14993203002771924,0.949961251001697,0.9354838709677419,2.4940165357974378,3.9505886907654713,4.0,Loose,Short,Poor
93.07216558226223,72.20041354335889,97.92204519148068,177.90605271176545,92.65539035082011,68.91412796245797,76.6263075198896,slim,0,0.24426622914593582,1.0044981218023483,1.0476866743883224,2.321735947743366,-0.4167752314421165,-3.2862855809009233,Perfect,Short,Poor
84.75004093955451,60.69612429327443,91.5077875293809,169.55066680112373,87.48053789360314,66.96491101290202,78.40971931385369,regular,1,0.0638048665899333,0.9687873780866602,0.9063869924590836,2.162367985561287,2.7304969540486326,6.268786719627592,Perfect,Perfect,Okay
87.5746688865952,65.08291779926708,84.39582727364044,168.33623872809267,91.94825277848685,66.6473577709112,79.2946104347723,regular,1,0.11643165250558996,0.9524342903782188,0.976526601744339,2.122921568125566,4.373583891891641,1.56443997164412,Loose,Perfect,Good
91.47454048989424,67.26481294206125,98.11140867345732,163.87163410036453,88.2466632472597,64.63282246489653,74.8690761735091,slim,0,0.1580473106904425,1.036577895683039,1.040722196196742,2.1887759603256223,-3.227877242634534,-2.6319904771647202,Perfect,Perfect,Good
101.86927361824135,75.33878056150746,106.59654396947155,181.00287204806628,114.27346771732662,82.47824657330467,73.2368775441629,oversized,2,0.2428988934210102,0.891451669868206,0.9134381936035483,2.4714717245955624,12.404194099085274,7.139466011797211,Loose,Short,Poor
103.97752011756918,77.75035030470724,113.5389855799283,168.60923466138078,105.42448192446628,75.84539044212922,76.00075926769853,regular,1,0.21057789201626442,0.9862748976282966,1.0251163564650845,2.218520397506637,1.446961806897093,-1.9049598625780249,Perfect,Short,Good
98.71928126386457,73.19379700915151,102.3300032723779,166.14504960053205,102.93807662734096,79.26057830112269,72.16959770846528,regular,1,0.013511361562555346,0.9590161823330994,0.9234577715428396,2.3021473705823876,4.218795363476389,6.066781291971182,Loose,Short,Okay
102.30274741806625,83.39051331229427,111.97552780040591,166.83079804560595,101.80068077373232,87.91886682770141,76.35047493804777,regular,1,0.10477681296301826,1.0049318593993477,0.9484939504022322,2.18506562245979,-0.5020666443339223,4.528353515407133,Loose,Perfect,Okay
92.04178249307816,69.30301846551245,91.3869084581414,174.79078266998013,95.04285722318882,74.63655235418184,74.10190205770789,regular,1,0.06523275671393133,0.9684239845287559,0.9285399215204967,2.3587894212736855,3.001074730110659,5.333533888669393,Perfect,Short,Okay
115.80339474881794,86.90536746477136,122.94140239740116,173.2889965792767,120.98913230081642,94.00117247114765,67.95625666544926,oversized,2,0.036851785150710754,0.9571388152523886,0.9245136542466611,2.5500079769311568,5.185737551998486,7.095805006376295,Loose,Short,Okay
83.51368803816278,59.01515683912212,84.57283122361868,173.7145935043639,82.41036487706218,62.0,74.89099640679294,slim,0,0.08262879819008946,1.0133881601270243,0.9518573683729374,2.3195657934737697,-1.1033231611006045,2.9848431608778796,Perfect,Short,Okay
91.66223228361747,69.63337391349096,95.24760193022153,173.87738902707093,98.98943614723864,77.5965336196366,82.54061044075925,oversized,2,0.17143240815121244,0.9259799414078634,0.897377378412552,2.106567762203135,7.327203863621165,7.963159706145646,Loose,Short,Okay
104.51642847617586,74.05500310980189,122.88639689183384,189.27482840783415,99.8909835700985,73.33832678390073,88.68646853406383,slim,0,0.24507591380386817,1.046304929041283,1.0097721935763946,2.1342018859972427,-4.625444906077362,-0.7166763259011617,Perfect,Perfect,Good
101.95791627506948,80.0873634127412,103.9591783553017,166.34226485253845,100.47647050722671,79.60836777320552,65.71882639202289,slim,0,0.26550584093442403,1.014744205885857,1.0060169006466793,2.5311204412002324,-1.4814457678427715,-0.47899563953568247,Perfect,Short,Poor
95.65563929043778,64.30887485656417,99.66872053808005,165.38981543835615,91.81807031144834,62.0,66.70340327691399,slim,0,0.10066080326226061,1.0417953564692912,1.0372399170413575,2.4794809157150977,-3.837568978989438,-2.3088748565641737,Perfect,Short,Poor
98.07461098093712,68.64733800218998,98.89903492073837,162.6760454457691,97.71754179472977,68.54306450462883,71.46835602421238,regular,1,0.06913511703367356,1.0036540950544728,1.0015212844408803,2.276196830253895,-0.3570691862073545,-0.10427349756115234,Perfect,Short,Okay
75.0,58.0,78.33684351147393,175.54381480317946,85.9527417676349,62.0,85.03096259242986,oversized,2,0.17213597359899283,0.8725725143562656,0.9354838709677419,2.064469335065575,10.952741767634905,4.0,Loose,Perfect,Poor
108.55135156061266,82.62394328029458,114.79022335002111,180.160750634488,102.64741997110954,81.48561278846498,74.8590748310417,slim,0,0.19992776912879187,1.0575166096835633,1.0139697113745059,2.4066654716360594,-5.903931589503117,-1.1383304918296062,Perfect,Short,Poor
87.77666552523687,63.12062364470853,89.92216816726594,168.97447288110612,91.04974779811117,69.29448034695733,75.42160234371482,regular,1,0.16583021149955343,0.964051715111481,0.9109040623244982,2.2403988728726265,3.273082272874305,6.1738567022487985,Loose,Short,Okay
103.81645627855156,79.30809840541025,116.40153024805181,162.43859170733725,108.65846714161115,81.33013053910595,69.00089038932745,regular,1,0.24898779118352787,0.9554382553846525,0.9751379701435072,2.354152110078598,4.842010863059599,2.022032133695703,Loose,Short,Poor
75.0,58.0,83.43004528171873,162.57966905877885,78.0,62.0,64.0076282383557,slim,0,0.11874084021590899,0.9615384615384616,0.9354838709677419,2.54000458278745,3.0,4.0,Loose,Short,Poor
99.41009990775329,76.10307611361051,101.60304734672718,175.8553350904223,103.1879181025239,75.18120545012582,75.48996268504526,regular,1,0.0995158383528486,0.963388948393967,1.012261983004466,2.3295194332538682,3.777818194770603,-0.9218706634846967,Loose,Short,Poor
91.86004205142925,70.76293252573647,101.03594264326905,176.68928754083097,98.69406008654155,79.73612638238247,75.70067893117817,oversized,2,0.17002922511766824,0.9307555284571353,0.8874638853960104,2.334051557205513,6.834018035112308,8.973193856645992,Perfect,Perfect,Okay
101.43296630673525,76.20658616969929,105.67366362092342,174.88838841474674,100.68487161412698,78.8849588343786,77.0975930414588,regular,1,0.19797966344495155,1.0074300605504602,0.9660471057568449,2.2684027025422377,-0.7480946926082765,2.6783726646793014,Perfect,Short,Okay
93.76125003938638,69.19854038764603,94.0141822937669,164.01041263440175,97.57161065137925,71.35477040504023,66.43705155216342,regular,1,0.10031551798826316,0.9609480607468173,0.9697815576288101,2.468658810146444,3.810360611992863,2.1562300173941935,Loose,Short,Poor
97.28509981031083,72.67690665449892,100.18034776990729,172.08945190760048,102.52515248408352,81.6568605679099,71.14805548979132,regular,1,0.07611073851192356,0.948890076758616,0.8900281758206611,2.4187513027997336,5.240052673772695,8.97995391341098,Loose,Short,Poor
85.48242713391473,59.487221575624034,85.37307364156744,171.05017228226654,89.31901728473534,62.0,78.95752229204344,regular,1,0.2900105231379099,0.9570462117984331,0.9594713157358715,2.166356888069464,3.836590150820612,2.5127784243759663,Loose,Perfect,Good
95.1141119298237,65.97164113772659,104.8428352902577,171.96819737056111,92.75726443726006,65.75153358546704,75.13508077444656,slim,0,0.2123429468608978,1.0254087645518888,1.0033475653001074,2.2887870166374733,-2.356847492563631,-0.2201075522595488,Perfect,Short,Okay
96.21829138419585,73.89755064719598,98.58503565001064,177.8428590015337,93.29818262146438,75.65076479839603,78.07610765424323,slim,0,0.18392340800409487,1.0312986671410218,0.9768248985205604,2.2778141014547413,-2.9201087627314735,1.7532141512000408,Perfect,Short,Okay
104.95102946545735,76.22090841842179,116.72868262975541,172.01235993897214,104.44978681330922,72.17342242878578,73.65080128082637,slim,0,0.08543823735039893,1.004798886311219,1.0560800063711777,2.3355124037700374,-0.5012426521481359,-4.047485989636002,Loose,Short,Poor
107.95033776646602,82.10828284765861,115.2328803312577,176.11022206764704,103.83547139582144,81.15048853698535,81.584123387291,slim,0,0.2764535440579457,1.039628715653042,1.0118026930945307,2.1586335031342765,-4.114866370644577,-0.9577943106732647,Loose,Perfect,Good
91.53350730040346,74.28087804466988,95.35178862837552,170.60821162540003,93.14143407073395,79.09358720742121,72.1805650332525,oversized,2,0.15860701702939659,0.9827367187721268,0.9391517146626551,2.363630868597432,1.6079267703304936,4.812709162751332,Loose,Short,Poor
84.13128128964698,60.47369540058029,87.16142189540109,172.60207458820986,83.65023093426117,62.462575937339246,77.89135531901015,regular,1,0.08101588732630344,1.0057507355331015,0.9681588454060213,2.215933640919516,-0.4810503553858041,1.9888805367589555,Perfect,Short,Okay
95.9777333012548,68.80142679551889,109.29635138374675,175.68159403254685,94.97499584447809,63.32719617626377,83.27581545487483,slim,0,0.10844427123737536,1.010557909983157,1.0864435969029522,2.109635229303092,-1.002737456776714,-5.474230619255124,Perfect,Perfect,Good
113.63707129819261,82.04093715830864,120.0395791762642,156.885597621299,116.45660518600792,85.29524644237576,67.24943582300972,regular,1,0.11165878186621128,0.9757889740705401,0.961846534012119,2.332890911296238,2.819533887815311,3.2543092840671193,Perfect,Perfect,Okay
105.79563383205166,78.30140311229147,109.9244591693808,167.1229590527843,105.73036992192807,80.45015900402308,84.0078023462745,regular,1,0.010242141967414175,1.0006172673960356,0.9732908434447699,1.9893742531665657,-0.06526391012359056,2.1487558917316107,Perfect,Perfect,Good
75.0,58.0,78.0,165.76664611136485,78.02797616491279,62.0,71.94237833572565,regular,1,0.12271337219286582,0.9611937113617668,0.9354838709677419,2.304158549468572,3.0279761649127863,4.0,Perfect,Short,Okay
87.36541305171495,64.22931087138515,94.86539306046718,164.25009936580992,94.36549405243053,69.96107768179705,76.9286870785488,regular,1,0.07821693303977076,0.9258194844311814,0.9180720623475583,2.135095574919935,7.000081000715582,5.731766810411898,Loose,Perfect,Good
97.44676023066455,80.71049527441731,99.05690724028356,167.52371973895984,94.05826172554889,78.68055645794561,80.64981467994396,slim,0,0.13568616180273477,1.0360255276139687,1.0257997516521975,2.0771742675884877,-3.3884985051156633,-2.0299388164716987,Perfect,Perfect,Good
101.81702862135631,77.8185289122406,108.4189913568707,183.45447180110955,105.72028319157214,77.61405434862938,75.62025915485603,regular,1,0.16819523069480768,0.9630794162446304,1.0026345043475342,2.4259963381695027,3.9032545702158217,-0.20447456361121397,Loose,Short,Poor
87.61042411644458,67.70207107979743,84.99780541940105,162.2075199587608,93.21789861761754,70.92241800248881,68.53560218013719,regular,1,0.10069128680723373,0.9398455169626277,0.954593385090475,2.366762891094453,5.607474501172959,3.220346922691377,Loose,Short,Poor
92.66435820164672,68.87432283425615,98.38873163925096,178.71450519132333,107.09337873232688,76.17866041661141,73.47746337411895,oversized,2,0.009158696877558868,0.8652669221806458,0.9041156992994,2.4322356404898993,14.429020530680162,7.304337582355259,Loose,Short,Okay
93.76122991666394,72.8378453352638,100.17645830879194,154.85417205545775,99.70938640813326,77.43016271689828,62.32536011461957,regular,1,0.27826017179569834,0.940345069749781,0.9406908468160526,2.484609343141747,5.9481564914693195,4.592317381634487,Loose,Short,Poor
81.21092866807422,59.07570766276959,87.85912871322661,166.98603473012804,82.54763866828516,62.0,67.12155562258424,regular,1,0.035273299215272155,0.9838068051154987,0.9528339945607998,2.48781532521488,1.3367100002109424,2.924292337230412,Perfect,Short,Poor
103.6364973061071,74.06216929511827,105.70817798007337,171.46477758594506,106.2894995824638,78.19764999550372,67.18445412883239,regular,1,0.10518835385466037,0.9750398460169775,0.9471150258272053,2.5521495978391897,2.653002276356702,4.1354807003854575,Perfect,Short,Poor
92.19169834552072,72.30129507416636,94.80594848282867,175.2760009822335,91.04850531291187,76.21697159356586,77.58215603312253,regular,1,0.21816747738764944,1.0125558682010207,0.9486246115854589,2.259230858541777,-1.143193032608849,3.915676519399497,Perfect,Short,Good
86.83797799948725,64.35554638335367,93.31134941118536,176.4010392181357,87.39506842401093,68.8714410193234,74.72532150539533,regular,1,0.26382425132436754,0.993625608005467,0.9344300835130965,2.3606594881682668,0.557090424523679,4.51589463596973,Perfect,Short,Poor
104.80277439754009,78.95902134821813,116.59287269519544,177.14012511679934,109.53437931433616,82.49808952941048,77.22094090044044,regular,1,0.19384843951676176,0.956802558736216,0.9571012104476592,2.2939389633335714,4.731604916796073,3.5390681811923486,Loose,Short,Okay
82.69698109204272,65.15490088093117,87.93562277047957,166.86147434976405,96.6574727695322,77.56905171756267,72.79189541085857,oversized,2,0.07211732672764463,0.8555673836954484,0.839960002581535,2.292308414390771,13.960491677489486,12.414150836631507,Loose,Short,Okay
89.01177027459657,66.23397945301335,91.8627853177453,165.8388338660189,91.94275969509104,69.2550766446073,72.47855977716706,regular,1,0.19904334061308307,0.9681215853187952,0.956377245713016,2.288108847304429,2.9309894204944698,3.0210971915939524,Perfect,Short,Okay
93.41964136969429,68.90908346858,103.37002224951335,177.72178293131438,95.28091437039171,69.79623915906483,79.85907312021713,regular,1,0.1207302395967059,0.9804654162588955,0.9872893482346088,2.225442595154818,1.8612730006974232,0.8871556904848319,Perfect,Perfect,Okay
110.92101103715842,79.74249239509082,118.05819184298637,168.27826107606546,114.70634315367268,83.69499644606867,78.28988933495863,regular,1,0.22343940684173966,0.9669998012974486,0.9527749062809894,2.1494252004380403,3.7853321165142546,3.9525040509778506,Loose,Perfect,Good
86.17468579505521,67.62556526572679,91.69401036168091,158.51882308995872,86.95581602206641,64.07881431065107,71.63001515604947,slim,0,0.11863928311696148,0.9910169294850505,1.0553498218284945,2.2130223307173362,0.7811302270112037,-3.546750955075723,Perfect,Short,Good
75.0,58.0,78.08136302035065,159.80041507396868,78.0,62.0,61.696471754289746,regular,1,0.026340207328252596,0.9615384615384616,0.9354838709677419,2.590106217262866,3.0,4.0,Perfect,Short,Poor
84.72088827484629,62.04439409614138,89.11004164318946,161.7249294259855,90.18705628054782,65.08501758749279,73.80237954286001,oversized,2,0.1580052315868076,0.9393907703484883,0.9532822820971979,2.191324052526861,5.466168005701533,3.040623491351404,Loose,Long,Good
100.19826954969368,75.58664010240568,102.4463834888941,174.47444669648388,96.45788776006309,72.53519609916209,75.67594292637385,slim,0,0.01267193291064238,1.0387773553463528,1.0420684601041403,2.305547046387416,-3.7403817896305895,-3.0514440032435886,Perfect,Short,Okay
100.26401009254805,75.45036147786102,105.67545737784673,171.2818316246351,97.97140767664891,74.14172053109787,78.59690182503623,slim,0,0.18701072498138271,1.0234007295625045,1.0176505338342432,2.1792440623922285,-2.2926024158991396,-1.3086409467631483,Loose,Perfect,Good
114.81219348514597,89.54481573526903,126.58940467204691,176.2143681866099,112.19799019312056,84.20651576399065,73.61499908089466,slim,0,0.09520001503511692,1.023299911946067,1.0633953313807718,2.3937291365441706,-2.614203292025408,-5.338299971278374,Perfect,Short,Poor
103.82961663471202,76.33879910743477,117.87403780046925,166.1547261829712,106.79916524630414,79.09072285214974,73.55062131675325,regular,1,0.2646427003096506,0.9721950203941797,0.965205479916281,2.2590526525589625,2.969548611592117,2.751923744714972,Loose,Short,Okay
98.79795620903116,78.9662128541391,99.65707757151212,171.42685721969042,109.19145984851885,82.57771115426097,82.1070318386338,oversized,2,0.15026898843495926,0.904813951073586,0.9562654589278294,2.0878462341276474,10.39350363948769,3.611498300121866,Loose,Perfect,Okay
91.53321935877746,66.98539535597256,104.09872413216925,175.63031354570603,94.85269687871752,69.31585194590093,83.92175177345406,regular,1,0.010209320313008951,0.9650038677952986,0.9663791683358774,2.092786552166098,3.3194775199400652,2.3304565899283745,Perfect,Perfect,Good
104.96501866368935,79.08514643660018,109.62447813355918,167.21588114251784,107.40055837897957,83.96101788488491,69.68003610667455,regular,1,0.19155488022726258,0.977322839359028,0.9419269612122877,2.3997674296052853,2.4355397152902185,4.875871448284727,Perfect,Short,Poor
88.54490832247114,64.96720738189038,94.08740983367504,174.1109771380167,93.87951507550768,70.59920776430353,83.34762691636676,oversized,2,0.24932996508588795,0.9431760299491759,0.9202257282940671,2.0889734186760265,5.334606753036539,5.632000382413153,Loose,Perfect,Good
84.95275076672748,71.34346348158817,96.98086082551225,164.04266653040014,89.2924935801057,77.73305131349166,79.02097601420883,oversized,2,0.013462445990013215,0.9513985707042107,0.9178008874740456,2.0759382483570374,4.339742813378223,6.389587831903484,Loose,Perfect,Good
87.46306288320714,63.07844932219871,90.87572878146777,166.73251538091435,88.53898909858619,63.5993248566484,76.07466663729697,regular,1,0.22347131221537983,0.9878479952579872,0.9918100461659972,2.1916956425960956,1.0759262153790417,0.5208755344496936,Perfect,Perfect,Good
84.35860842470939,61.152165069207165,88.14741037547788,166.56435895401503,91.49078702147354,66.76133318362784,77.78784955672504,regular,1,0.22845273028789428,0.9220448437601682,0.9159817839617943,2.141264476434096,7.132178596764149,5.609168114420676,Loose,Perfect,Okay
88.44503481769634,65.3662036883168,90.67533630432352,159.23744318969864,94.20949792203584,69.41256349885893,75.08988791533511,regular,1,0.2041787579612145,0.9388122935427387,0.9417056566336346,2.1206243291938462,5.764463104339498,4.046359810542128,Loose,Perfect,Okay
91.35411180596803,66.71168881755146,97.14782096774407,174.38275232707025,91.15247176997431,70.47994320543657,77.65633476686926,regular,1,0.14703266463159925,1.00221211813655,0.9465343725249421,2.2455702145946197,-0.20164003599371938,3.768254387885108,Perfect,Perfect,Okay
96.85285632720012,72.77017126360417,103.82556391368735,165.7753789381755,101.86151159741408,76.97827596539612,74.1942970084721,regular,1,0.19423250481081114,0.9508287753473598,0.9453338666134377,2.2343412583213222,5.008655270213964,4.208104701791953,Loose,Perfect,Okay
87.60320773420263,69.99444785404762,89.97762007027642,170.1124470685492,86.22945220857163,70.39718917759325,80.49557865998004,regular,1,0.14687649966947833,1.0159313957174188,0.9942790141445901,2.1133141707958667,-1.3737555256309975,0.40274132354562653,Loose,Perfect,Good
85.41681894422786,64.05427730542937,96.7847774238797,174.3267199301532,84.1607153988482,62.0,71.1364327440595,slim,0,0.11289318694780334,1.0149250578423297,1.0331335049262802,2.4505968770933477,-1.2561035453796592,-2.054277305429366,Perfect,Short,Poor
82.15682539107108,61.780969931824465,84.08811629955144,174.0187805842695,78.38642263123764,62.0,84.90834205218866,slim,0,0.014909408190862826,1.0481002019644523,0.9964672569649108,2.0494897954468287,-3.770402759833445,0.2190300681755346,Loose,Perfect,Good
99.55050302131947,73.01933720164514,107.82639606538649,175.98846598075508,97.67526416866681,73.58016202141029,73.17158045914341,regular,1,0.14889008987641048,1.0191987077650946,0.9923780431524198,2.405147802964584,-1.8752388526526573,0.5608248197651449,Perfect,Short,Poor
95.37899157027371,68.4126100662639,101.18219859425075,169.1136306394152,90.49082238795341,65.58612382011054,81.74096502335536,slim,0,0.23490444268281516,1.0540183971515218,1.0430957965118632,2.068896918345598,-4.888169182320297,-2.826486246153351,Loose,Perfect,Good
89.46369262143654,66.4085491103911,99.92180936245124,166.19031519160262,92.69547848750243,73.1861823909683,74.75744597278835,regular,1,0.015275302426808678,0.9651354530037664,0.9073919002309704,2.2230603658142063,3.2317858660658914,6.7776332805771915,Perfect,Short,Good
86.52334017208123,64.02152167913825,88.31311862645919,169.2825361018424,84.37216895124652,62.0,73.09635746799736,slim,0,0.011173289364830518,1.025496218096251,1.0326051883731975,2.3158819668402315,-2.151171220834712,-2.021521679138246,Perfect,Perfect,Poor
90.49257210148244,71.0949369980354,97.79525416165754,154.81399009437774,96.9083720427808,77.60268517547934,73.15316633081187,oversized,2,0.05080256441152126,0.9337951943051311,0.9161401675376531,2.1162992370594162,6.41579994129836,6.507748177443943,Loose,Perfect,Poor
102.93164906255498,71.45753237436261,118.82024427802327,156.9759877481922,104.88033634858549,71.36740052174582,62.84807513334329,regular,1,0.08854831883144344,0.9814198985827643,1.0012629274985199,2.497705576744235,1.9486872860305056,-0.09013185261679268,Perfect,Short,Poor
82.25144317048512,66.35013810020935,80.71509899127851,158.0957034888104,78.56586703486808,62.0,72.10955981439416,slim,0,0.15000898731999726,1.0469106531209202,1.0701635177453122,2.192437506146752,-3.6855761356170404,-4.3501381002093495,Loose,Long,Good
88.00703082618999,64.03738025079392,89.19085813580881,161.02477855158668,97.00806273234636,73.16643906816553,71.68266571801396,oversized,2,0.2485965832190673,0.9072135691340317,0.8752288763313119,2.2463558928601746,9.00103190615637,9.129058817371615,Loose,Short,Okay
104.89468320274011,78.4348045702573,120.06697826002322,173.59796804051092,98.03508983698197,76.87189420714994,85.70277084490881,slim,0,0.008897879123668961,1.0699707969581569,1.0203313627070998,2.025581744079906,-6.859593365758144,-1.5629103631073633,Tight,Perfect,Okay
83.51362080696668,58.0,87.67571658025035,161.85068850175946,90.10016032394323,62.0,63.89329882741917,oversized,2,0.23456570101671045,0.9268975827202137,0.9354838709677419,2.5331402740517577,6.5865395169765435,4.0,Loose,Short,Poor
95.01840600133595,72.49507334423329,101.0774801253537,166.5965370136455,107.56646652856044,77.97949560097202,74.49987608821714,oversized,2,0.2143272179134716,0.8833459819571855,0.9296684055921187,2.2361988470474023,12.548060527224493,5.484422256738725,Loose,Perfect,Okay
97.74049280685855,68.90784924172414,102.61866535192262,181.6930546800746,102.04620902937266,71.97896587151006,80.27107784944016,regular,1,0.14977009664023314,0.9578062108973125,0.9573331376381792,2.263493396972516,4.305716222514107,3.0711166297859194,Loose,Short,Okay
81.51526478941727,61.721200462183376,93.24152946830037,166.79362426044716,90.35471137387157,66.23844596854947,71.15073893891858,oversized,2,0.057706565242827586,0.9021695000731257,0.9318032686257326,2.3442289812848744,8.839446584454294,4.517245506366095,Loose,Short,Poor
100.70388411822084,76.02728786542,100.20132037455699,176.63764011620378,108.50678399709305,85.5011804993862,82.38983990692573,oversized,2,0.02551179918449098,0.9280883683818216,0.8891957680744046,2.1439250314814067,7.802899878872211,9.473892633966187,Loose,Perfect,Okay
88.45192831042345,63.645683934821214,98.66049561038665,161.59744087991112,96.1841672271046,62.62375715658844,66.23449318540503,regular,1,0.047454536899272134,0.9196100653611293,1.016318515921641,2.439777721670853,7.7322389166811405,-1.0219267782327748,Perfect,Short,Poor
101.05984913459304,66.01306706418195,100.85319557619778,168.15106197919133,95.92589224950409,62.0,76.10030491538011,slim,0,0.09985146451448171,1.053520032649115,1.064726888131967,2.209597742954739,-5.133956885088949,-4.0130670641819535,Loose,Perfect,Okay
79.8683782446128,67.72833815995364,78.0,161.44980150580477,78.0,64.87938077581191,72.05350644433929,slim,0,0.15925082450666198,1.0239535672386257,1.0439115994954729,2.240693194168466,-1.8683782446127992,-2.848957384141727,Loose,Short,Okay
93.37101666275049,64.50675533946033,94.3011970216867,166.94870231689492,84.30403324809683,62.0,67.63894930897166,slim,0,0.10482444856225018,1.107551003971193,1.0404315377332312,2.468233229855195,-9.066983414653663,-2.5067553394603266,Tight,Short,Okay
108.3551943849047,81.72542616875592,114.58428756428566,177.56277323711657,110.71474152852399,88.01269826594047,76.66788307285465,regular,1,0.167632162032431,0.9786880490254193,0.9285640342693864,2.315999426622817,2.359547143619281,6.287272097184555,Perfect,Short,Okay
104.65477567678735,73.56318968224032,107.38981786605352,154.45411619126887,102.679254477638,67.71643258620574,69.47916373694876,slim,0,0.2644284956856987,1.0192397306466574,1.0863417766225565,2.2230278530127263,-1.9755211991493553,-5.84675709603458,Loose,Short,Okay
104.18884656456737,81.70662585678772,107.3278052482938,173.9098127919127,106.96637704229364,84.06506988818136,81.28362528629552,regular,1,0.03892748476897279,0.9740336117336379,0.9719450178947011,2.139543015944123,2.7775304777262733,2.3584440313936312,Loose,Perfect,Good
